shot,match,tournament,round,date,attacker_team,gk_team,attacker,goalkeeper,goal,missed,saved,shot_order,take_first,FT_goals,neutral_stadium,attacker_home,game_data,additional
2577,252,LI,last16,14-May-2015,Cruzeiro,Sao Paulo,Giorgian de Arrascaeta,Rogerio Ceni,1,0,0,3,0,1,0,0,https://www.transfermarkt.com/spielbericht/index/spielbericht/2560731,
2578,252,LI,last16,14-May-2015,Cruzeiro,Sao Paulo,Henrique Dourado,Rogerio Ceni,1,0,0,4,0,1,0,0,https://www.transfermarkt.com/spielbericht/index/spielbericht/2560731,
2579,252,LI,last16,14-May-2015,Cruzeiro,Sao Paulo,Manoel,Rogerio Ceni,0,0,1,5,0,1,0,0,https://www.transfermarkt.com/spielbericht/index/spielbericht/2560731,
2580,252,LI,last16,14-May-2015,Cruzeiro,Sao Paulo,Gabriel Xavier,Rogerio Ceni,1,0,0,6,0,1,0,0,https://www.transfermarkt.com/spielbericht/index/spielbericht/2560731,
2581,253,LI,quarter,20-May-2016,Nacional,Boca Juniors,Diego Polenta,Agustin Orion,1,0,0,1,1,1,0,0,https://www.transfermarkt.com/spielbericht/index/spielbericht/2689630,
2582,253,LI,quarter,20-May-2016,Nacional,Boca Juniors,Mauricio Victorino,Agustin Orion,1,0,0,2,1,1,0,0,https://www.transfermarkt.com/spielbericht/index/spielbericht/2689630,
2583,253,LI,quarter,20-May-2016,Nacional,Boca Juniors,Sebastian Fernandez,Agustin Orion,1,0,0,3,1,1,0,0,https://www.transfermarkt.com/spielbericht/index/spielbericht/2689630,
2584,253,LI,quarter,20-May-2016,Nacional,Boca Juniors,Gonzalo Porras,Agustin Orion,0,0,1,4,1,1,0,0,https://www.transfermarkt.com/spielbericht/index/spielbericht/2689630,
2585,253,LI,quarter,20-May-2016,Nacional,Boca Juniors,Santiago Romero,Agustin Orion,0,0,1,5,1,1,0,0,https://www.transfermarkt.com/spielbericht/index/spielbericht/2689630,
2586,253,LI,quarter,20-May-2016,Nacional,Boca Juniors,Felipe Carballo,Agustin Orion,0,0,1,6,1,1,0,0,https://www.transfermarkt.com/spielbericht/index/spielbericht/2689630,
2587,253,LI,quarter,20-May-2016,Boca Juniors,Nacional,Carlos Tevez,Esteban Conde,1,0,0,1,0,1,0,1,https://www.transfermarkt.com/spielbericht/index/spielbericht/2689630,
2588,253,LI,quarter,20-May-2016,Boca Juniors,Nacional,Cata Diaz,Esteban Conde,1,0,0,2,0,1,0,1,https://www.transfermarkt.com/spielbericht/index/spielbericht/2689630,
2589,253,LI,quarter,20-May-2016,Boca Juniors,Nacional,Pablo Perez,Esteban Conde,0,0,1,3,0,1,0,1,https://www.transfermarkt.com/spielbericht/index/spielbericht/2689630,
2590,253,LI,quarter,20-May-2016,Boca Juniors,Nacional,Juan Manuel Insaurralde,Esteban Conde,0,0,1,4,0,1,0,1,https://www.transfermarkt.com/spielbericht/index/spielbericht/2689630,
2591,253,LI,quarter,20-May-2016,Boca Juniors,Nacional,Frank Fabra,Esteban Conde,1,0,0,5,0,1,0,1,https://www.transfermarkt.com/spielbericht/index/spielbericht/2689630,
2592,253,LI,quarter,20-May-2016,Boca Juniors,Nacional,Federico Carrizo,Esteban Conde,1,0,0,6,0,1,0,1,https://www.transfermarkt.com/spielbericht/index/spielbericht/2689630,
2593,254,LI,quarter,25-May-2016,Independiente,UNAM Pumas,Gabriel Cortez,Alejandro Palacios,1,0,0,1,1,1,0,0,https://www.transfermarkt.com/spielbericht/index/spielbericht/2689628,
2594,254,LI,quarter,25-May-2016,Independiente,UNAM Pumas,Emiliano Tellechea,Alejandro Palacios,1,0,0,2,1,1,0,0,https://www.transfermarkt.com/spielbericht/index/spielbericht/2689628,
2595,254,LI,quarter,25-May-2016,Independiente,UNAM Pumas,Jose Angulo,Alejandro Palacios,1,0,0,3,1,1,0,0,https://www.transfermarkt.com/spielbericht/index/spielbericht/2689628,
2596,254,LI,quarter,25-May-2016,Independiente,UNAM Pumas,Luis Caicedo,Alejandro Palacios,1,0,0,4,1,1,0,0,https://www.transfermarkt.com/spielbericht/index/spielbericht/2689628,
2597,254,LI,quarter,25-May-2016,Independiente,UNAM Pumas,Arturo Mina,Alejandro Palacios,1,0,0,5,1,1,0,0,https://www.transfermarkt.com/spielbericht/index/spielbericht/2689628,
2598,254,LI,quarter,25-May-2016,UNAM Pumas,Independiente,Eduardo Herrera,Librado Azcona,1,0,0,1,0,2,0,1,https://www.transfermarkt.com/spielbericht/index/spielbericht/2689628,
2599,254,LI,quarter,25-May-2016,UNAM Pumas,Independiente,Daniel Luduena,Librado Azcona,1,0,0,2,0,2,0,1,https://www.transfermarkt.com/spielbericht/index/spielbericht/2689628,
2600,254,LI,quarter,25-May-2016,UNAM Pumas,Independiente,Ismael Sosa,Librado Azcona,0,0,1,3,0,2,0,1,https://www.transfermarkt.com/spielbericht/index/spielbericht/2689628,
2601,254,LI,quarter,25-May-2016,UNAM Pumas,Independiente,Hibert Ruiz,Librado Azcona,1,0,0,4,0,2,0,1,https://www.transfermarkt.com/spielbericht/index/spielbericht/2689628,
2602,255,LI,last16,10-Aug-2017,Barcelona SC,Palmeiras,Jonatan Alvez,Jailson,1,0,0,1,1,0,0,0,https://www.transfermarkt.com/spielbericht/index/spielbericht/2865320,
2603,255,LI,last16,10-Aug-2017,Barcelona SC,Palmeiras,Matias Oyola,Jailson,1,0,0,2,1,0,0,0,https://www.transfermarkt.com/spielbericht/index/spielbericht/2865320,
2604,255,LI,last16,10-Aug-2017,Barcelona SC,Palmeiras,Segundo Castillo,Jailson,1,0,0,3,1,0,0,0,https://www.transfermarkt.com/spielbericht/index/spielbericht/2865320,
2605,255,LI,last16,10-Aug-2017,Barcelona SC,Palmeiras,Marcos Caicedo,Jailson,1,0,0,4,1,0,0,0,https://www.transfermarkt.com/spielbericht/index/spielbericht/2865320,
2606,255,LI,last16,10-Aug-2017,Barcelona SC,Palmeiras,Damian Diaz,Jailson,0,0,1,5,1,0,0,0,https://www.transfermarkt.com/spielbericht/index/spielbericht/2865320,
2607,255,LI,last16,10-Aug-2017,Barcelona SC,Palmeiras,Jose Ayovi,Jailson,1,0,0,6,1,0,0,0,https://www.transfermarkt.com/spielbericht/index/spielbericht/2865320,
2608,255,LI,last16,10-Aug-2017,Palmeiras,Barcelona SC,Alejandro Guerra,Maximo Banguera,1,0,0,1,0,1,0,1,https://www.transfermarkt.com/spielbericht/index/spielbericht/2865320,
2609,255,LI,last16,10-Aug-2017,Palmeiras,Barcelona SC,Tche Tche,Maximo Banguera,1,0,0,2,0,1,0,1,https://www.transfermarkt.com/spielbericht/index/spielbericht/2865320,
2610,255,LI,last16,10-Aug-2017,Palmeiras,Barcelona SC,Bruno Henrique,Maximo Banguera,0,0,1,3,0,1,0,1,https://www.transfermarkt.com/spielbericht/index/spielbericht/2865320,
2611,255,LI,last16,10-Aug-2017,Palmeiras,Barcelona SC,Keno,Maximo Banguera,1,0,0,4,0,1,0,1,https://www.transfermarkt.com/spielbericht/index/spielbericht/2865320,
2612,255,LI,last16,10-Aug-2017,Palmeiras,Barcelona SC,Moises,Maximo Banguera,1,0,0,5,0,1,0,1,https://www.transfermarkt.com/spielbericht/index/spielbericht/2865320,
2613,255,LI,last16,10-Aug-2017,Palmeiras,Barcelona SC,Egidio,Maximo Banguera,0,0,1,6,0,1,0,1,https://www.transfermarkt.com/spielbericht/index/spielbericht/2865320,
2614,256,LI,last16,11-Aug-2017,San Lorenzo,CS Emelec,Nicolas Blandi,Esteban Dreer,1,0,0,1,1,0,0,1,https://www.transfermarkt.com/spielbericht/index/spielbericht/2865317,
2615,256,LI,last16,11-Aug-2017,San Lorenzo,CS Emelec,Matias Caruzzo,Esteban Dreer,1,0,0,2,1,0,0,1,https://www.transfermarkt.com/spielbericht/index/spielbericht/2865317,
2616,256,LI,last16,11-Aug-2017,San Lorenzo,CS Emelec,Marcos Angeleri,Esteban Dreer,1,0,0,3,1,0,0,1,https://www.transfermarkt.com/spielbericht/index/spielbericht/2865317,
2617,256,LI,last16,11-Aug-2017,San Lorenzo,CS Emelec,Gabriel Gudino,Esteban Dreer,1,0,0,4,1,0,0,1,https://www.transfermarkt.com/spielbericht/index/spielbericht/2865317,
2618,256,LI,last16,11-Aug-2017,San Lorenzo,CS Emelec,Fernando Belluschi,Esteban Dreer,0,0,1,5,1,0,0,1,https://www.transfermarkt.com/spielbericht/index/spielbericht/2865317,
2619,256,LI,last16,11-Aug-2017,San Lorenzo,CS Emelec,Nicolas Reniero,Esteban Dreer,1,0,0,6,1,0,0,1,https://www.transfermarkt.com/spielbericht/index/spielbericht/2865317,
2620,256,LI,last16,11-Aug-2017,CS Emelec,San Lorenzo,Fernando Gaibor,Nicolas Navarro,1,0,0,1,0,1,0,0,https://www.transfermarkt.com/spielbericht/index/spielbericht/2865317,
2621,256,LI,last16,11-Aug-2017,CS Emelec,San Lorenzo,Ayrton Preciado,Nicolas Navarro,1,0,0,2,0,1,0,0,https://www.transfermarkt.com/spielbericht/index/spielbericht/2865317,
2622,256,LI,last16,11-Aug-2017,CS Emelec,San Lorenzo,Fernando Luna,Nicolas Navarro,0,0,1,3,0,1,0,0,https://www.transfermarkt.com/spielbericht/index/spielbericht/2865317,
2623,256,LI,last16,11-Aug-2017,CS Emelec,San Lorenzo,Sebastian Piriz,Nicolas Navarro,1,0,0,4,0,1,0,0,https://www.transfermarkt.com/spielbericht/index/spielbericht/2865317,
2624,256,LI,last16,11-Aug-2017,CS Emelec,San Lorenzo,Romario Caicedo,Nicolas Navarro,1,0,0,5,0,1,0,0,https://www.transfermarkt.com/spielbericht/index/spielbericht/2865317,
2625,256,LI,last16,11-Aug-2017,CS Emelec,San Lorenzo,Christian Ramos,Nicolas Navarro,0,0,1,6,0,1,0,0,https://www.transfermarkt.com/spielbericht/index/spielbericht/2865317,
2626,257,LI,quarter,22-Sep-2017,San Lorenzo,Lanus,Fernando Belluschi,Esteban Andrada,1,0,0,1,1,0,0,0,https://www.transfermarkt.com/spielbericht/index/spielbericht/2906622,
2627,257,LI,quarter,22-Sep-2017,San Lorenzo,Lanus,Matias Caruzzo,Esteban Andrada,0,0,1,2,1,0,0,0,https://www.transfermarkt.com/spielbericht/index/spielbericht/2906622,
2628,257,LI,quarter,22-Sep-2017,San Lorenzo,Lanus,Gonzalo Rodriguez,Esteban Andrada,1,0,0,3,1,0,0,0,https://www.transfermarkt.com/spielbericht/index/spielbericht/2906622,
2629,257,LI,quarter,22-Sep-2017,San Lorenzo,Lanus,Ruben Botta,Esteban Andrada,1,0,0,4,1,0,0,0,https://www.transfermarkt.com/spielbericht/index/spielbericht/2906622,
2630,257,LI,quarter,22-Sep-2017,San Lorenzo,Lanus,Nicolas Blandi,Esteban Andrada,0,0,1,5,1,0,0,0,https://www.transfermarkt.com/spielbericht/index/spielbericht/2906622,
2631,257,LI,quarter,22-Sep-2017,Lanus,San Lorenzo,Alejandro Silva,Nicolas Navarro,1,0,0,1,0,2,0,1,https://www.transfermarkt.com/spielbericht/index/spielbericht/2906622,
2632,257,LI,quarter,22-Sep-2017,Lanus,San Lorenzo,Nicolas Pasquini,Nicolas Navarro,1,0,0,2,0,2,0,1,https://www.transfermarkt.com/spielbericht/index/spielbericht/2906622,
2633,257,LI,quarter,22-Sep-2017,Lanus,San Lorenzo,Diego Baraghieri,Nicolas Navarro,1,0,0,3,0,2,0,1,https://www.transfermarkt.com/spielbericht/index/spielbericht/2906622,
2634,257,LI,quarter,22-Sep-2017,Lanus,San Lorenzo,Lautaro Acosta,Nicolas Navarro,1,0,0,4,0,2,0,1,https://www.transfermarkt.com/spielbericht/index/spielbericht/2906622,
2635,258,LI,last16,29-Aug-2018,Gremio,Estudiantes,Maicon,Mariano Andujar,1,0,0,1,1,2,0,1,https://www.transfermarkt.com/spielbericht/index/spielbericht/3092275,
2636,258,LI,last16,29-Aug-2018,Gremio,Estudiantes,Everton,Mariano Andujar,1,0,0,2,1,2,0,1,https://www.transfermarkt.com/spielbericht/index/spielbericht/3092275,
2637,258,LI,last16,29-Aug-2018,Gremio,Estudiantes,Jael,Mariano Andujar,1,0,0,3,1,2,0,1,https://www.transfermarkt.com/spielbericht/index/spielbericht/3092275,
2638,258,LI,last16,29-Aug-2018,Gremio,Estudiantes,Alisson,Mariano Andujar,1,0,0,4,1,2,0,1,https://www.transfermarkt.com/spielbericht/index/spielbericht/3092275,
2639,258,LI,last16,29-Aug-2018,Gremio,Estudiantes,Andre Felipe,Mariano Andujar,1,0,0,5,1,2,0,1,https://www.transfermarkt.com/spielbericht/index/spielbericht/3092275,
2640,258,LI,last16,29-Aug-2018,Estudiantes,Gremio,Lucas Rodriguez,Marcelo Grohe,1,0,0,1,0,1,0,0,https://www.transfermarkt.com/spielbericht/index/spielbericht/3092275,
2641,258,LI,last16,29-Aug-2018,Estudiantes,Gremio,Gaston Campi,Marcelo Grohe,0,1,0,2,0,1,0,0,https://www.transfermarkt.com/spielbericht/index/spielbericht/3092275,
2642,258,LI,last16,29-Aug-2018,Estudiantes,Gremio,Fabian Noguera,Marcelo Grohe,1,0,0,3,0,1,0,0,https://www.transfermarkt.com/spielbericht/index/spielbericht/3092275,
2643,258,LI,last16,29-Aug-2018,Estudiantes,Gremio,Pablo Luguercio,Marcelo Grohe,1,0,0,4,0,1,0,0,https://www.transfermarkt.com/spielbericht/index/spielbericht/3092275,
2644,259,LI,last16,31-Jul-2019,River Plate,Cruzeiro,Nicolas de la Cruz,Fabio,1,0,0,1,1,0,0,0,https://www.transfermarkt.com/spielbericht/index/spielbericht/3187027,
2645,259,LI,last16,31-Jul-2019,River Plate,Cruzeiro,Gonzalo Montiel,Fabio,1,0,0,2,1,0,0,0,https://www.transfermarkt.com/spielbericht/index/spielbericht/3187027,
2646,259,LI,last16,31-Jul-2019,River Plate,Cruzeiro,Lucas Martinez Quarta,Fabio,1,0,0,3,1,0,0,0,https://www.transfermarkt.com/spielbericht/index/spielbericht/3187027,
2647,259,LI,last16,31-Jul-2019,River Plate,Cruzeiro,Rafael Borre,Fabio,1,0,0,4,1,0,0,0,https://www.transfermarkt.com/spielbericht/index/spielbericht/3187027,
2648,259,LI,last16,31-Jul-2019,Cruzeiro,River Plate,Henrique,Franco Armani,0,0,1,1,0,0,0,1,https://www.transfermarkt.com/spielbericht/index/spielbericht/3187027,
2649,259,LI,last16,31-Jul-2019,Cruzeiro,River Plate,Fred,Franco Armani,1,0,0,2,0,0,0,1,https://www.transfermarkt.com/spielbericht/index/spielbericht/3187027,
2650,259,LI,last16,31-Jul-2019,Cruzeiro,River Plate,David,Franco Armani,0,0,1,3,0,0,0,1,https://www.transfermarkt.com/spielbericht/index/spielbericht/3187027,
2651,259,LI,last16,31-Jul-2019,Cruzeiro,River Plate,Robinho,Franco Armani,1,0,0,4,0,0,0,1,https://www.transfermarkt.com/spielbericht/index/spielbericht/3187027,
2652,260,LI,last16,1-Aug-2019,Flamengo,CS Emelec,Giorgian de Arrascaeta,Esteban Dreer,1,0,0,1,1,2,0,1,https://www.transfermarkt.com/spielbericht/index/spielbericht/3187029,
2653,260,LI,last16,1-Aug-2019,Flamengo,CS Emelec,Bruno Henrique,Esteban Dreer,1,0,0,2,1,2,0,1,https://www.transfermarkt.com/spielbericht/index/spielbericht/3187029,
2654,260,LI,last16,1-Aug-2019,Flamengo,CS Emelec,Rene,Esteban Dreer,1,0,0,3,1,2,0,1,https://www.transfermarkt.com/spielbericht/index/spielbericht/3187029,
2655,260,LI,last16,1-Aug-2019,Flamengo,CS Emelec,Rafinha,Esteban Dreer,1,0,0,4,1,2,0,1,https://www.transfermarkt.com/spielbericht/index/spielbericht/3187029,
2656,260,LI,last16,1-Aug-2019,CS Emelec,Flamengo,Bryan Angulo,Diego Alves,1,0,0,1,0,0,0,0,https://www.transfermarkt.com/spielbericht/index/spielbericht/3187029,
2657,260,LI,last16,1-Aug-2019,CS Emelec,Flamengo,Gabriel Cortez,Diego Alves,1,0,0,2,0,0,0,0,https://www.transfermarkt.com/spielbericht/index/spielbericht/3187029,
2658,260,LI,last16,1-Aug-2019,CS Emelec,Flamengo,Dixon Arroyo,Diego Alves,0,0,1,3,0,0,0,0,https://www.transfermarkt.com/spielbericht/index/spielbericht/3187029,
2659,260,LI,last16,1-Aug-2019,CS Emelec,Flamengo,Nicolas Quieroz,Diego Alves,0,1,0,4,0,0,0,0,https://www.transfermarkt.com/spielbericht/index/spielbericht/3187029,
2660,261,LI,last16,2-Dec-2020,Racing Club,Flamengo,Lisandro Lopez,Diego Alves,1,0,0,1,1,1,0,0,https://www.transfermarkt.com/spielbericht/index/spielbericht/3473882,
2661,261,LI,last16,2-Dec-2020,Racing Club,Flamengo,Matias Rojas,Diego Alves,1,0,0,2,1,1,0,0,https://www.transfermarkt.com/spielbericht/index/spielbericht/3473882,
2662,261,LI,last16,2-Dec-2020,Racing Club,Flamengo,Leonardo Sigali,Diego Alves,1,0,0,3,1,1,0,0,https://www.transfermarkt.com/spielbericht/index/spielbericht/3473882,
2663,261,LI,last16,2-Dec-2020,Racing Club,Flamengo,Carlos Alcaraz,Diego Alves,1,0,0,4,1,1,0,0,https://www.transfermarkt.com/spielbericht/index/spielbericht/3473882,
2664,261,LI,last16,2-Dec-2020,Racing Club,Flamengo,Fabricio Dominguez,Diego Alves,1,0,0,5,1,1,0,0,https://www.transfermarkt.com/spielbericht/index/spielbericht/3473882,
2665,261,LI,last16,2-Dec-2020,Flamengo,Racing Club,Filipe Luis,Gabriel Arias,1,0,0,1,0,1,0,1,https://www.transfermarkt.com/spielbericht/index/spielbericht/3473882,
2666,261,LI,last16,2-Dec-2020,Flamengo,Racing Club,Gerson,Gabriel Arias,1,0,0,2,0,1,0,1,https://www.transfermarkt.com/spielbericht/index/spielbericht/3473882,
2667,261,LI,last16,2-Dec-2020,Flamengo,Racing Club,Pedro,Gabriel Arias,1,0,0,3,0,1,0,1,https://www.transfermarkt.com/spielbericht/index/spielbericht/3473882,
2668,261,LI,last16,2-Dec-2020,Flamengo,Racing Club,Willilan Arao,Gabriel Arias,0,0,1,4,0,1,0,1,https://www.transfermarkt.com/spielbericht/index/spielbericht/3473882,
2669,262,LI,last16,2-Dec-2020,Nacional,Independiente,Gonzalo Bergessio,Jorge Pinos,1,0,0,1,1,0,0,1,https://www.transfermarkt.com/spielbericht/index/spielbericht/3473879,
2670,262,LI,last16,2-Dec-2020,Nacional,Independiente,Chory Castro,Jorge Pinos,1,0,0,2,1,0,0,1,https://www.transfermarkt.com/spielbericht/index/spielbericht/3473879,
2671,262,LI,last16,2-Dec-2020,Nacional,Independiente,Claudio Yacob,Jorge Pinos,1,0,0,3,1,0,0,1,https://www.transfermarkt.com/spielbericht/index/spielbericht/3473879,
2672,262,LI,last16,2-Dec-2020,Nacional,Independiente,Felipe Carballo,Jorge Pinos,0,1,0,4,1,0,0,1,https://www.transfermarkt.com/spielbericht/index/spielbericht/3473879,
2673,262,LI,last16,2-Dec-2020,Nacional,Independiente,Emiliano Martinez,Jorge Pinos,1,0,0,5,1,0,0,1,https://www.transfermarkt.com/spielbericht/index/spielbericht/3473879,
2674,262,LI,last16,2-Dec-2020,Independiente,Nacional,Cristian Pellerano,Sergio Rochet,0,0,1,1,0,0,0,0,https://www.transfermarkt.com/spielbericht/index/spielbericht/3473879,
2675,262,LI,last16,2-Dec-2020,Independiente,Nacional,Efren Mera,Sergio Rochet,1,0,0,2,0,0,0,0,https://www.transfermarkt.com/spielbericht/index/spielbericht/3473879,
2676,262,LI,last16,2-Dec-2020,Independiente,Nacional,Gabriel Torres,Sergio Rochet,1,0,0,3,0,0,0,0,https://www.transfermarkt.com/spielbericht/index/spielbericht/3473879,
2677,262,LI,last16,2-Dec-2020,Independiente,Nacional,Richard Schunke,Sergio Rochet,0,1,0,4,0,0,0,0,https://www.transfermarkt.com/spielbericht/index/spielbericht/3473879,
2678,263,LI,last16,10-Dec-2020,Boca Juniors,Internacional,Carlos Tevez,Marcelo Lomba,1,0,0,1,1,0,0,1,https://www.transfermarkt.com/spielbericht/index/spielbericht/3473881,
2679,263,LI,last16,10-Dec-2020,Boca Juniors,Internacional,Edwin Cardona,Marcelo Lomba,0,0,1,2,1,0,0,1,https://www.transfermarkt.com/spielbericht/index/spielbericht/3473881,
2680,263,LI,last16,10-Dec-2020,Boca Juniors,Internacional,Eduardo Salvio,Marcelo Lomba,1,0,0,3,1,0,0,1,https://www.transfermarkt.com/spielbericht/index/spielbericht/3473881,
2681,263,LI,last16,10-Dec-2020,Boca Juniors,Internacional,Frank Fabra,Marcelo Lomba,1,0,0,4,1,0,0,1,https://www.transfermarkt.com/spielbericht/index/spielbericht/3473881,
2682,263,LI,last16,10-Dec-2020,Boca Juniors,Internacional,Carlos Izquierdoz,Marcelo Lomba,1,0,0,5,1,0,0,1,https://www.transfermarkt.com/spielbericht/index/spielbericht/3473881,
2683,263,LI,last16,10-Dec-2020,Boca Juniors,Internacional,Leonardo Jara,Marcelo Lomba,1,0,0,6,1,0,0,1,https://www.transfermarkt.com/spielbericht/index/spielbericht/3473881,
2684,263,LI,last16,10-Dec-2020,Internacional,Boca Juniors,Rodinei,Esteban Andrada,1,0,0,1,0,1,0,0,https://www.transfermarkt.com/spielbericht/index/spielbericht/3473881,
2685,263,LI,last16,10-Dec-2020,Internacional,Boca Juniors,Edenilson,Esteban Andrada,1,0,0,2,0,1,0,0,https://www.transfermarkt.com/spielbericht/index/spielbericht/3473881,
2686,263,LI,last16,10-Dec-2020,Internacional,Boca Juniors,Rodrigo Lindoso,Esteban Andrada,0,1,0,3,0,1,0,0,https://www.transfermarkt.com/spielbericht/index/spielbericht/3473881,
2687,263,LI,last16,10-Dec-2020,Internacional,Boca Juniors,Yuri Alberto,Esteban Andrada,1,0,0,4,0,1,0,0,https://www.transfermarkt.com/spielbericht/index/spielbericht/3473881,
2688,263,LI,last16,10-Dec-2020,Internacional,Boca Juniors,Leandro Fernandez,Esteban Andrada,1,0,0,5,0,1,0,0,https://www.transfermarkt.com/spielbericht/index/spielbericht/3473881,
2689,263,LI,last16,10-Dec-2020,Internacional,Boca Juniors,Peglow,Esteban Andrada,0,1,0,6,0,1,0,0,https://www.transfermarkt.com/spielbericht/index/spielbericht/3473881,
2690,264,LI,last16,21-Jul-2021,Atletico Mineiro,Boca Juniors,Hulk,Agustin Rossi,0,1,0,1,1,0,0,1,https://www.transfermarkt.com/spielbericht/index/spielbericht/3577229,
2691,264,LI,last16,21-Jul-2021,Atletico Mineiro,Boca Juniors,Nacho Fernandez,Agustin Rossi,1,0,0,2,1,0,0,1,https://www.transfermarkt.com/spielbericht/index/spielbericht/3577229,
2692,264,LI,last16,21-Jul-2021,Atletico Mineiro,Boca Juniors,Junior Alonso,Agustin Rossi,1,0,0,3,1,0,0,1,https://www.transfermarkt.com/spielbericht/index/spielbericht/3577229,
2693,264,LI,last16,21-Jul-2021,Atletico Mineiro,Boca Juniors,Hyoran,Agustin Rossi,0,1,0,4,1,0,0,1,https://www.transfermarkt.com/spielbericht/index/spielbericht/3577229,
2694,264,LI,last16,21-Jul-2021,Atletico Mineiro,Boca Juniors,Everson,Agustin Rossi,1,0,0,5,1,0,0,1,https://www.transfermarkt.com/spielbericht/index/spielbericht/3577229,
2695,264,LI,last16,21-Jul-2021,Boca Juniors,Atletico Mineiro,Marcos Rojo,Everson,1,0,0,1,0,0,0,0,https://www.transfermarkt.com/spielbericht/index/spielbericht/3577229,
2696,264,LI,last16,21-Jul-2021,Boca Juniors,Atletico Mineiro,Sebastian Villa,Everson,0,0,1,2,0,0,0,0,https://www.transfermarkt.com/spielbericht/index/spielbericht/3577229,
2697,264,LI,last16,21-Jul-2021,Boca Juniors,Atletico Mineiro,Esteban Rolon,Everson,0,0,1,3,0,0,0,0,https://www.transfermarkt.com/spielbericht/index/spielbericht/3577229,
2698,264,LI,last16,21-Jul-2021,Boca Juniors,Atletico Mineiro,Carlos Izquierdoz,Everson,0,1,0,4,0,0,0,0,https://www.transfermarkt.com/spielbericht/index/spielbericht/3577229,
2699,265,LI,last16,23-Jul-2021,Internacional,Olimpia,Edenilson,Alfredo Aguilar,1,0,0,1,1,1,0,1,https://www.transfermarkt.com/spielbericht/index/spielbericht/3577232,
2700,265,LI,last16,23-Jul-2021,Internacional,Olimpia,Boschilia,Alfredo Aguilar,1,0,0,2,1,1,0,1,https://www.transfermarkt.com/spielbericht/index/spielbericht/3577232,
2701,265,LI,last16,23-Jul-2021,Internacional,Olimpia,Moises,Alfredo Aguilar,1,0,0,3,1,1,0,1,https://www.transfermarkt.com/spielbericht/index/spielbericht/3577232,
